Shops,ATMs,Downtown,Weekday,Center,High,Withdraw
981,10,1,0,0,0,68.51956756
1044,11,1,1,0,0,73.12888169
1008,7,1,1,0,1,74.20917432
1012,12,1,1,0,0,68.36642524
94,2,0,0,0,0,18.05493459
1023,9,1,1,0,0,71.71458216
1008,8,1,1,1,1,77.29162874
102,3,0,0,0,0,18.05299926
991,8,1,1,0,0,69.9643652
1010,8,1,1,0,0,72.6875012
1011,12,1,0,1,1,93.94767211
972,9,1,0,0,0,69.28898958
988,9,1,1,0,0,68.46398485
992,11,1,1,0,1,68.54089568
971,7,1,0,0,1,71.52688201
103,6,0,0,0,1,15.88489601
980,9,1,1,0,0,67.41666106
1006,11,1,1,0,0,68.13938062
90,3,0,1,0,0,14.70101409
1007,12,1,1,0,0,67.46850886
112,3,0,1,0,1,17.39233128
1017,9,1,1,0,0,71.93642455
1019,12,1,0,0,1,72.10313288
93,3,0,0,0,0,17.56611789
100,5,0,0,0,0,15.89815256
1011,12,1,1,1,0,70.75792445
988,9,1,1,0,0,68.67080916
991,7,1,1,0,0,71.29920385
979,11,1,1,0,0,64.90881211
1006,10,1,1,0,1,70.21356426
1012,7,1,0,1,1,100.4566897
995,12,1,1,0,0,66.38532877
1001,8,1,0,0,0,73.67733594
104,4,0,0,0,1,18.08703612
1009,7,1,0,0,0,75.20248853
1046,12,1,0,1,0,97.69449854
1019,10,1,1,0,0,72.07415277
978,11,1,0,0,0,67.93049505
1001,10,1,0,0,1,71.60457034
957,12,1,1,1,0,65.84410868
1011,7,1,1,0,0,73.13786467
977,11,1,0,1,1,90.70269193
95,4,0,1,0,1,15.33814489
990,10,1,1,0,0,67.67887603
1038,8,1,1,0,0,75.181717
105,2,0,1,0,1,16.89280092
973,13,1,1,0,0,62.97641083
995,10,1,0,0,0,70.60720209
98,3,0,0,0,1,18.93138122
99,1,0,1,0,1,18.37725729
992,16,1,1,0,0,62.42298759
1019,8,1,1,0,1,73.77582994
1004,10,1,0,0,0,72.26418407
976,7,1,1,0,1,69.85531358
997,9,1,1,0,1,70.84993081
105,2,0,1,0,1,16.3587638
1051,11,1,1,1,1,78.0495034
971,9,1,1,0,0,66.89031679
986,11,1,1,0,1,67.90955191
101,3,0,0,1,0,23.51715697
105,2,0,1,0,1,18.39071658
1020,12,1,1,0,0,69.30505597
1006,11,1,1,0,0,69.22459268
1003,11,1,1,0,0,67.7375138
98,2,0,1,0,0,16.6866107
1003,8,1,1,0,0,70.9208381
106,2,0,1,0,0,16.30220453
1016,6,1,1,1,1,78.96214367
1025,8,1,1,0,0,72.90529676
985,11,1,1,0,0,66.83291306
1000,13,1,0,0,0,67.94899796
1024,11,1,1,0,1,71.76717282
953,12,1,1,0,1,63.03198781
1006,5,1,1,0,1,76.20887195
948,9,1,1,0,0,64.55845475
1028,10,1,1,0,0,73.03317468
1004,10,1,0,0,1,72.6832336
1006,10,1,1,1,0,72.03633526
986,10,1,0,0,0,68.55973408
1003,7,1,1,0,0,72.42310759
977,12,1,0,0,0,66.12495298
970,10,1,0,0,0,68.26593386
103,1,0,0,0,1,21.12098427
977,10,1,1,0,0,66.80610117
1009,9,1,0,0,1,73.97891363
987,11,1,1,1,0,70.21948122
968,11,1,1,1,0,67.90441764
1018,12,1,1,0,0,69.3273923
99,3,0,0,0,1,17.98593897
985,10,1,1,0,0,67.97673515
959,11,1,0,0,0,65.45378016
992,8,1,1,0,0,69.82527842
100,3,0,1,0,0,16.02278933
92,2,0,0,0,0,18.76992911
1014,8,1,1,0,1,73.80253124
1016,10,1,1,0,1,72.28010485
101,4,0,1,0,0,14.23600694
102,3,0,1,0,1,16.76812887
989,10,1,1,0,0,68.16743515
1003,12,1,1,0,1,68.65677687
106,2,0,0,0,0,18.42061795
1002,8,1,1,0,0,72.09198003
975,10,1,1,0,0,65.67633435
1034,11,1,0,0,1,74.84772342
1015,11,1,1,0,1,70.28717402
1040,9,1,0,0,0,75.81566726
95,4,0,1,0,1,15.12808292
978,12,1,1,0,0,65.36868773
1015,9,1,1,1,0,74.28797353
1009,11,1,1,0,1,69.45562205
985,7,1,1,0,0,69.29125175
95,3,0,1,0,0,15.37220437
1020,11,1,1,0,0,69.52216134
1002,12,1,1,1,0,69.73805352
989,12,1,1,0,0,65.45431029
1009,13,1,1,0,0,67.43191234
993,11,1,0,0,0,69.60483712
993,12,1,0,0,1,69.58289178
98,5,0,0,0,0,14.89387522
986,12,1,1,0,0,65.85201592
994,9,1,1,0,0,69.51434019
968,3,1,1,1,0,76.29041018
103,2,0,0,0,0,18.58643868
979,7,1,0,0,0,71.72225831
106,3,0,1,0,0,16.20873935
1001,10,1,0,0,0,71.47094286
1042,8,1,1,1,0,77.35500391
1032,11,1,1,0,1,72.72905067
1037,9,1,1,0,1,74.9815998
1004,9,1,1,0,1,70.71235039
92,3,0,1,0,1,16.73967104
98,4,0,1,0,0,15.17234153
993,10,1,1,0,1,69.02046853
98,3,0,1,0,0,16.65964526
1004,9,1,1,1,0,73.31499795
1043,10,1,1,0,1,75.24346413
990,11,1,1,0,0,66.23246836
98,2,0,0,0,1,19.26061217
997,8,1,1,0,1,72.26410694
1007,9,1,1,0,0,70.38864625
1003,10,1,1,0,0,69.21754046
998,7,1,0,0,0,72.71173643
1039,12,1,0,0,1,73.43405112
1007,11,1,0,0,0,70.51346158
99,5,0,0,0,0,15.76971177
99,2,0,1,0,0,16.98071927
1013,11,1,0,0,0,72.24320251
1012,11,1,1,0,0,70.22888081
97,1,0,1,0,0,17.29132423
107,2,0,1,0,0,16.6211649
1013,14,1,1,0,0,67.11227989
96,3,0,1,0,0,16.26650659
109,4,0,1,0,0,14.74559814
1038,8,1,1,0,0,76.24503759
989,12,1,1,1,1,70.29729954
103,3,0,1,0,0,15.31458613
99,3,0,1,0,0,15.66549718
977,10,1,0,0,1,69.43675516
102,3,0,1,0,0,15.47300273
995,9,1,1,1,0,72.81017631
100,3,0,1,0,0,15.99494497
107,2,0,1,0,0,16.20380047
976,11,1,1,0,0,65.04277626
1008,12,1,1,0,1,68.36731153
1009,13,1,1,0,0,66.48994008
997,8,1,1,0,0,70.47632248
1010,10,1,1,0,1,70.49672748
99,4,0,1,0,0,15.31027629
1017,6,1,1,0,0,74.29084117
100,2,0,0,0,1,19.37294051
100,5,0,1,1,1,17.00085713
99,2,0,1,0,1,16.6642899
978,7,1,1,0,1,70.96419345
1023,8,1,1,0,1,74.83450647
106,3,0,1,0,0,15.31074507
97,3,0,1,0,0,15.61511647
92,2,0,0,0,0,18.34970546
110,4,0,1,0,1,15.76704535
96,2,0,1,0,0,16.47040574
1035,13,1,0,0,0,72.20334484
97,5,0,0,0,1,16.70007691
1024,9,1,0,1,1,98.5899412
95,3,0,1,0,1,17.0061616
105,1,0,1,0,0,17.42766451
961,11,1,1,0,0,63.78776211
968,7,1,1,0,0,68.39311573
99,1,0,1,0,1,18.2947834
1009,8,1,1,0,1,72.39768304
99,1,0,1,0,0,17.05940111
1028,8,1,1,0,0,74.24802533
986,10,1,1,1,1,70.73620262
1013,10,1,0,0,1,74.75743057
1020,10,1,1,0,0,71.38856145
1028,7,1,1,1,0,78.86601471
995,10,1,1,0,0,69.0253963
1002,8,1,1,0,0,70.48571764
985,10,1,0,0,0,69.45577437
96,4,0,1,0,0,14.91794862
973,10,1,0,0,0,68.31426977
1054,13,1,1,0,0,71.41208547
994,12,1,1,0,0,66.47746597
993,9,1,1,0,0,69.18803059
1009,8,1,0,0,0,73.6724943
1012,8,1,1,0,0,72.28573746
1028,12,1,1,1,0,72.66878864
1039,10,1,1,0,0,73.52047648
972,10,1,1,0,1,68.00698214
100,2,0,1,1,0,18.95289788
97,4,0,1,1,0,17.03007557
988,9,1,1,0,0,68.85176795
1013,9,1,1,0,0,72.10813959
95,2,0,0,0,1,19.01467732
986,7,1,1,0,1,71.24611933
1003,10,1,1,0,0,69.54114001
991,12,1,1,0,0,66.85615158
1029,8,1,0,0,0,75.91190436
1016,11,1,1,1,1,74.03402763
1051,11,1,0,0,0,76.48676519
1023,11,1,1,0,1,71.10555764
1004,6,1,0,0,0,74.08930232
999,8,1,1,0,0,70.93878299
962,11,1,1,0,0,63.73290087
989,8,1,1,0,0,69.80249921
105,4,0,1,0,1,15.33331306
996,11,1,0,0,1,71.73069583
1004,10,1,1,0,0,69.58380909
96,5,0,0,0,0,15.49831053
1001,9,1,1,0,0,69.16572001
1015,9,1,0,0,0,72.44573207
984,8,1,0,0,0,71.53954994
100,4,0,0,0,1,18.28554427
1011,9,1,0,0,1,73.8098256
102,2,0,1,0,0,16.25925246
99,3,0,0,1,0,21.72161319
974,12,1,0,0,0,66.8827023
1027,14,1,0,0,1,70.83394259
1035,10,1,1,0,1,73.74826564
1019,8,1,1,0,1,74.75037614
99,4,0,1,0,0,15.13420131
1030,10,1,1,0,0,71.4408784
986,12,1,1,0,0,65.97841322
988,15,1,1,0,0,62.71478687
1013,10,1,1,0,0,70.58792219
997,9,1,0,0,0,71.91406905
1028,8,1,0,0,1,77.22531083
91,3,0,0,0,0,16.6083581
985,9,1,0,0,1,70.90335587
954,8,1,1,0,1,66.45847259
1001,11,1,0,0,0,69.67948653
1009,11,1,1,0,0,68.47045304
101,2,0,0,0,0,18.05857135
89,2,0,0,0,0,18.25075489
1002,9,1,1,0,1,70.61631184
978,11,1,0,1,1,90.62835735
989,8,1,1,0,0,70.56328972
986,7,1,1,0,0,70.41543529
978,11,1,1,0,0,65.36894863
995,11,1,0,0,0,69.69928186
965,9,1,1,0,0,67.02418142
999,11,1,1,0,0,67.34630125
1029,12,1,1,0,1,71.78757202
101,2,0,0,0,1,19.4628711
998,11,1,1,0,0,67.92098075
994,10,1,1,0,1,69.76266519
1000,8,1,1,0,0,71.12936358
105,3,0,0,0,1,17.79452592
100,3,0,0,0,0,18.04488546
100,4,0,1,1,0,17.28689855
89,2,0,1,0,0,16.09685448
1042,9,1,1,0,0,75.28092777
1016,9,1,1,0,0,71.32421923
1016,14,1,1,0,0,67.09588606
103,3,0,1,0,0,14.85565479
100,1,0,1,0,0,17.28940262
104,2,0,1,0,0,16.75020301
1003,7,1,1,0,0,72.16108724
1002,10,1,0,0,0,71.18169302
101,4,0,0,0,1,17.65465256
1010,11,1,1,0,1,70.39051386
1001,10,1,1,0,0,70.01384577
984,10,1,0,0,0,68.61947539
979,9,1,1,0,1,67.98700186
100,4,0,0,0,0,16.34616956
1036,12,1,1,0,0,71.55909905
1022,10,1,1,0,1,72.12946161
1014,10,1,1,1,0,73.70751044
99,3,0,1,0,0,15.1071375
993,10,1,1,0,1,69.73336155
971,15,1,1,1,0,64.89475348
1000,11,1,1,0,0,67.44217435
100,3,0,1,0,0,15.19838638
1009,10,1,1,0,0,70.14843743
103,4,0,0,0,0,15.64296089
993,9,1,0,0,0,71.32559839
101,4,0,1,0,0,15.12887212
95,4,0,0,1,0,21.65228359
1010,10,1,0,0,0,71.42863816
94,2,0,0,0,1,19.40410497
98,4,0,1,0,0,14.2030734
987,14,1,1,0,0,64.26999097
97,4,0,1,0,1,15.80270586
999,12,1,1,1,0,69.32728825
95,4,0,1,0,1,15.59727962
997,11,1,1,1,1,71.72431456
1018,11,1,1,0,0,69.11123952
1022,10,1,1,0,1,71.97915924
102,4,0,0,0,0,16.30752759
102,2,0,0,0,0,18.20985936
101,5,0,1,0,1,14.24988914
1033,12,1,1,0,0,70.70053634
1009,10,1,1,0,0,70.42978879
1002,12,1,0,0,1,70.13062414
97,3,0,0,1,1,23.13190361
1025,11,1,1,0,0,70.55009937
101,2,0,1,0,1,16.65484754
1002,9,1,1,0,0,70.19761617
1024,12,1,1,0,1,70.61385679
999,14,1,1,0,0,64.71041049
991,11,1,1,0,1,67.81045152
1018,9,1,1,0,0,71.71284212
1003,5,1,1,0,0,73.97087149
985,11,1,0,0,0,69.03997534
1009,9,1,1,0,0,69.88997366
98,4,0,1,0,0,14.64059878
995,14,1,1,0,0,63.7905547
980,13,1,1,1,1,68.85802492
996,13,1,0,0,0,66.72158795
101,2,0,1,0,0,16.08336418
1021,7,1,1,1,0,77.81413986
107,3,0,1,0,0,14.952183
993,9,1,1,0,1,69.34715582
1032,15,1,1,1,0,70.79776076
975,10,1,0,0,0,67.67832251
114,3,0,1,0,0,16.33782215
109,3,0,1,1,0,17.89984367
102,3,0,1,0,0,16.1341212
1021,11,1,1,0,0,70.02959461
93,4,0,1,0,0,14.50424483
993,10,1,1,0,0,68.36131224
93,4,0,0,0,1,17.5223114
949,9,1,1,0,0,64.13647043
999,7,1,1,0,1,73.46877334
995,8,1,0,0,1,73.59339048
1018,11,1,1,0,0,69.25050096
110,2,0,1,0,0,16.20817441
1009,8,1,1,0,0,72.83634373
984,11,1,1,0,0,66.26014346
968,8,1,1,0,0,66.827868
979,12,1,1,0,0,64.43568647
975,14,1,1,0,0,62.03830796
985,8,1,1,0,1,70.74523948
1028,9,1,1,0,1,73.70161714
983,8,1,0,0,0,71.17242076
92,2,0,1,0,0,17.31975886
104,4,0,1,0,0,13.79833232
100,4,0,1,1,0,17.22376845
991,10,1,1,0,0,68.60693257
1013,13,1,1,0,0,66.90137677
105,5,0,0,0,0,14.73415269
100,3,0,1,0,0,15.26182247
1004,9,1,1,0,0,71.3281447
1004,8,1,0,0,1,74.42704022
1035,12,1,0,0,0,73.6426952
97,4,0,1,0,0,14.77001919
1005,11,1,1,0,0,68.03786932
1000,11,1,1,0,0,67.77620598
97,3,0,1,0,0,15.6739416
971,10,1,1,0,0,66.76100826
107,3,0,1,0,0,15.29810218
1016,9,1,0,1,0,97.70074629
1008,8,1,1,0,0,71.86859168
995,8,1,1,1,0,73.75517158
996,11,1,0,1,1,93.74275245
982,15,1,0,0,0,64.91598926
96,2,0,0,0,0,18.772519
979,12,1,0,0,0,66.40671325
974,8,1,1,0,0,67.61620981
103,4,0,1,0,0,14.11741397
1037,12,1,1,0,0,70.4705072
93,4,0,1,1,0,17.16056241
987,10,1,1,0,0,67.38508879
1006,7,1,1,0,1,72.65733817
92,3,0,0,0,1,18.10206377
980,11,1,0,0,0,66.59672904
995,12,1,1,0,0,66.0983787
978,13,1,1,0,1,65.8095486
94,3,0,1,0,0,15.35198305
1055,10,1,0,0,1,78.49987449
94,4,0,0,1,0,20.22433448
1025,11,1,1,0,1,71.07370668
110,3,0,1,0,1,16.22964994
991,7,1,1,0,0,71.47594278
995,7,1,1,0,0,71.04810769
968,10,1,1,0,1,66.23168746
1002,13,1,1,0,0,65.36476873
983,10,1,0,0,0,68.44116746
1019,11,1,1,0,0,70.16821331
1003,7,1,1,0,0,73.23894517
99,3,0,0,1,0,22.71552827
1013,12,1,1,0,0,68.19448184
970,10,1,1,1,1,70.33081678
94,2,0,1,0,0,16.62089689
1028,10,1,1,1,0,75.32956974
994,11,1,1,0,1,67.7779355
994,10,1,1,0,1,69.25718125
99,3,0,0,0,1,18.03714926
984,6,1,1,1,0,74.26578828
99,3,0,0,0,0,17.72320114
98,3,0,1,0,0,15.84091369
964,11,1,1,0,1,65.48302647
105,3,0,1,0,1,16.50202085
1006,8,1,0,0,1,74.3953995
109,4,0,1,0,0,15.2709826
1032,13,1,1,0,0,69.79874429
994,8,1,1,0,0,70.48292265
1019,10,1,0,0,1,74.19599319
1014,11,1,1,0,0,70.54447387
991,12,1,0,0,0,67.85574937
985,11,1,1,0,0,66.32009933
1006,13,1,1,0,0,66.45826621
1040,12,1,1,0,0,71.84572677
987,13,1,0,0,0,65.87373419
108,5,0,1,0,0,12.91167483
967,9,1,0,0,1,68.93059741
950,9,1,1,0,0,64.58708587
1006,12,1,1,0,0,67.79786782
90,3,0,1,0,0,15.35865346
99,2,0,1,0,0,16.08480391
100,3,0,1,0,0,14.97165732
98,5,0,0,0,0,15.39192299
979,11,1,1,0,1,66.78920822
978,8,1,0,0,0,70.64911238
990,9,1,1,0,0,68.64148323
100,6,0,0,0,1,15.28376422
1000,10,1,1,0,0,68.78135594
95,3,0,1,1,0,19.29684219
977,12,1,1,0,1,64.7571417
109,3,0,1,0,0,16.42655622
1012,6,1,1,0,0,74.86319322
1048,11,1,1,0,1,74.54327915
1023,9,1,1,0,0,72.43078758
1001,6,1,1,0,0,73.28192664
111,3,0,1,0,0,16.6707661
985,10,1,1,0,1,68.0624587
999,13,1,1,0,0,66.13496758
977,9,1,1,0,0,68.18075017
99,3,0,0,0,0,17.38545453
984,12,1,1,0,1,65.73192248
1012,10,1,1,0,0,71.22625834
998,11,1,1,1,1,71.28107339
102,3,0,1,0,0,16.37287502
1013,9,1,1,1,0,74.15052864
1000,10,1,1,0,0,68.39632997
958,9,1,1,0,0,65.45064344
1021,11,1,1,0,1,71.85872524
98,4,0,1,0,0,15.28097963
105,3,0,0,0,0,17.2012032
111,2,0,1,0,1,17.75975568
1015,10,1,1,0,1,71.05809653
1010,7,1,1,0,0,73.34601234
102,5,0,0,0,1,16.28710253
98,2,0,1,0,0,18.00817357
976,12,1,1,0,0,64.57297801
985,13,1,1,0,0,64.02176596
967,12,1,0,0,0,66.34563145
98,2,0,0,0,0,18.31091862
958,11,1,1,0,1,64.98001842
97,4,0,1,0,1,14.6868692
1013,12,1,1,1,0,70.44557812
1009,10,1,1,0,0,69.66611159
109,2,0,0,0,0,18.4799133
983,10,1,1,0,0,68.1292972
102,3,0,1,0,1,16.60526006
982,7,1,1,0,1,71.02598241
974,8,1,0,0,0,69.74042547
100,2,0,1,0,1,17.07877907
1013,13,1,1,0,0,67.83241812
91,3,0,1,0,0,15.04499713
102,3,0,1,0,1,16.13922556
1003,10,1,1,0,0,69.54191998
97,4,0,1,0,1,16.1780553
963,10,1,1,0,0,64.71012625
89,3,0,0,0,0,16.63033908
967,8,1,1,0,0,67.12669562
104,4,0,1,0,0,15.17467865
996,11,1,0,0,0,69.4840897
1041,10,1,1,0,1,74.93601726
993,10,1,0,0,0,70.42004935
101,2,0,1,0,0,16.05677876
96,1,0,0,0,0,20.19550492
989,12,1,1,1,0,67.81143364
93,4,0,1,0,0,15.26571588
103,2,0,0,0,0,18.43976891
1019,9,1,1,0,0,72.14580532
971,10,1,0,0,0,68.21293712
1018,11,1,0,1,0,94.85757003
950,11,1,1,0,0,62.93955431
1008,8,1,0,0,1,74.85903929
977,10,1,0,0,0,69.20961725
987,7,1,0,1,0,95.98525353
988,9,1,1,0,0,69.14342661
1029,9,1,0,0,0,75.61731199
112,2,0,1,0,0,16.4515912
98,3,0,1,0,0,15.28853546
1018,8,1,0,0,0,75.05554091
994,10,1,1,0,0,68.61058984
993,8,1,0,0,0,72.00218463
87,3,0,1,0,0,15.64353199
991,12,1,1,0,1,66.36844303
998,12,1,1,0,0,66.86018042
980,9,1,0,0,1,70.33157532
106,2,0,1,0,0,16.7767015
998,7,1,0,0,1,74.95026049
1004,11,1,0,0,1,71.38700512
1005,8,1,1,0,0,71.39804212
1017,10,1,0,0,0,72.69787614
978,7,1,1,0,0,68.96270071
991,11,1,1,0,0,66.94334825
103,3,0,1,0,0,15.25194248
993,11,1,0,0,0,69.17059087
984,8,1,0,0,0,70.3114267
95,2,0,0,0,0,17.7757093
990,9,1,1,0,0,69.53926327
104,2,0,1,0,0,16.85134151
102,5,0,1,0,0,14.29320725
1002,11,1,1,0,0,67.88067969
996,15,1,0,0,0,65.35310183
989,12,1,1,0,0,65.4500036
995,9,1,1,0,0,69.64808221
1020,9,1,1,0,0,72.85981438
102,4,0,1,0,1,16.17532453
1036,8,1,1,0,0,74.95081874
103,5,0,0,0,1,17.22117974
90,2,0,1,0,0,16.53834919
1005,13,1,1,0,0,67.01303305
96,3,0,0,0,0,17.1826571
1014,11,1,1,0,0,68.7890286
1009,12,1,1,0,1,68.31893185
101,5,0,1,0,0,13.87897476
1011,10,1,1,0,0,70.35127016
996,11,1,1,0,0,68.11338647
973,11,1,0,0,0,67.52714218
1008,13,1,1,0,0,67.15975671
1014,10,1,0,0,1,73.95470969
103,4,0,0,0,0,16.59947963
993,9,1,1,0,1,70.67178171
1021,10,1,1,0,1,73.1390438
105,3,0,1,0,1,17.06625713
1021,11,1,1,0,0,70.54167839
96,3,0,1,0,0,15.35993427
99,3,0,1,0,0,15.44211684
1014,8,1,1,0,1,74.38078807
106,1,0,0,0,1,20.86008833
1032,5,1,1,0,0,77.10311747
990,12,1,1,0,0,66.44204535
98,2,0,0,0,0,18.17107127
1004,7,1,1,0,1,73.41828026
993,8,1,0,0,0,72.03610642
1010,10,1,1,0,0,70.21571377
1034,12,1,1,0,0,70.38765167
100,2,0,0,0,1,19.96263021
102,3,0,0,0,1,18.20962669
989,10,1,0,0,0,69.75299451
106,1,0,0,0,0,19.84122876
99,4,0,1,0,1,15.85733691
100,4,0,0,0,1,16.79249832
1030,9,1,1,0,0,72.61083185
992,13,1,1,1,0,68.11768169
105,4,0,1,0,0,14.92333265
996,13,1,1,0,1,67.48132663
988,6,1,0,0,0,73.73432874
1001,10,1,1,0,0,69.31790629
990,14,1,1,0,1,65.100006
99,3,0,1,0,0,15.14763119
976,10,1,0,1,1,92.50568802
1005,10,1,0,0,0,71.75279193
1034,12,1,0,0,1,74.0253165
1017,12,1,1,1,0,72.17521511
990,8,1,1,1,0,73.37257242
97,4,0,0,0,0,16.21934843
983,12,1,1,0,0,65.20861198
998,12,1,1,0,1,68.09628563
983,11,1,1,0,0,66.62576225
1004,7,1,1,0,1,73.52984669
962,13,1,1,0,0,61.71396125
100,2,0,1,0,0,16.09367725
1017,12,1,0,0,0,71.73850675
1012,7,1,1,0,1,75.54502299
974,12,1,1,0,0,64.43825972
993,11,1,1,0,0,67.91022107
106,3,0,1,0,0,16.15739029
86,3,0,1,0,0,15.23456711
998,13,1,1,0,0,65.97444728
991,13,1,0,0,1,68.26306333
1014,10,1,1,0,0,69.65590696
100,2,0,1,0,0,16.23125592
101,3,0,1,0,0,15.67773934
1016,9,1,1,0,0,71.45956343
994,14,1,1,1,1,67.83542393
102,4,0,0,1,1,22.93538517
1005,11,1,1,0,1,69.15459977
97,3,0,1,0,0,15.64626706
996,12,1,1,0,1,67.85730822
1019,11,1,1,0,0,70.1815635
928,12,1,1,0,0,59.43471593
990,8,1,1,0,0,70.1373741
967,11,1,1,0,0,64.30134549
982,13,1,0,0,0,66.00239426
1018,6,1,1,0,0,74.90033626
1004,13,1,1,0,1,67.37373344
94,5,0,1,0,1,13.29456544
100,3,0,0,0,1,18.62743155
1008,5,1,1,0,1,75.49077022
1036,8,1,1,0,0,75.95614016
945,13,1,1,0,0,59.54229332
106,0,0,1,0,1,19.86612146
982,10,1,0,0,0,68.75369605
965,11,1,1,0,0,64.82119768
1010,11,1,1,1,0,72.40977586
954,13,1,1,0,0,61.06733004
965,7,1,0,0,0,70.00014457
986,6,1,0,0,0,73.23082217
988,11,1,0,0,0,69.59381676
1004,9,1,1,1,0,73.92918472
989,10,1,1,0,0,68.15731222
954,5,1,0,0,0,70.84995239
965,10,1,0,0,0,66.05213052
986,12,1,1,0,0,64.59298653
982,8,1,1,0,1,69.63923748
1025,10,1,1,0,1,72.5349444
973,8,1,1,1,0,71.03353424
99,3,0,1,0,1,15.91801134
92,2,0,1,0,1,16.93302236
105,2,0,0,0,0,18.34414199
1023,12,1,1,0,0,69.91946758
106,4,0,1,0,0,15.07493398
1000,13,1,1,0,1,67.09159453
985,11,1,1,0,0,66.78317765
1026,11,1,1,0,0,70.91968014
987,13,1,1,1,0,67.61054398
98,2,0,0,0,0,18.29699617
1000,13,1,1,0,0,66.78109528
100,1,0,0,0,0,19.73981114
101,3,0,0,0,0,17.30595019
990,9,1,1,0,1,69.03929635
991,11,1,0,0,1,69.81314025
1009,10,1,1,0,1,71.29684413
102,1,0,1,0,0,17.47630816
975,14,1,0,0,1,65.79791428
989,8,1,1,1,0,72.56628411
995,7,1,1,0,0,72.00303868
104,3,0,1,0,0,16.04650917
98,6,0,0,0,1,15.22693426
970,10,1,0,0,1,68.39565739
1029,13,1,0,0,1,72.15953983
989,10,1,1,0,0,67.65590995
993,9,1,0,0,0,70.62130691
105,3,0,0,0,0,17.33530686
105,3,0,1,0,1,17.05927154
1026,10,1,0,0,1,73.69618274
976,11,1,0,0,0,68.03612694
100,2,0,1,0,0,16.42838088
102,2,0,0,1,1,24.73933406
103,3,0,0,0,0,17.50359156
1020,9,1,1,0,0,72.17337783
1027,10,1,0,0,0,74.44350771
996,7,1,1,0,0,72.18423944
977,9,1,1,0,1,68.53561466
100,2,0,1,0,1,18.34997869
1020,8,1,1,0,0,73.51000812
981,10,1,0,0,0,69.48109694
1023,12,1,0,0,0,71.38663149
973,5,1,1,0,0,70.50590996
983,12,1,0,0,0,66.6913144
972,11,1,1,0,1,66.35335094
96,2,0,1,0,0,15.78952989
96,3,0,1,0,0,16.11590406
1014,14,1,0,0,1,69.4310441
1003,11,1,0,0,0,70.1272141
1025,10,1,1,0,0,72.71581808
107,4,0,1,0,0,14.50722095
94,4,0,1,0,0,13.36551921
946,11,1,1,0,0,62.85484483
995,9,1,0,1,0,94.09909048
975,13,1,1,0,1,63.96968354
997,11,1,1,0,0,67.61205455
967,7,1,1,0,0,69.03981292
965,9,1,1,0,0,66.13338362
976,11,1,1,0,0,63.94665161
1012,12,1,1,0,0,68.95517957
99,5,0,1,0,0,13.45395431
1004,7,1,0,1,1,98.27092796
988,9,1,1,0,0,68.1387864
991,10,1,1,0,0,67.77673809
1013,10,1,1,0,1,71.47148757
995,9,1,1,0,0,69.80332877
974,11,1,0,0,0,67.72434961
959,6,1,1,0,1,69.96270523
985,12,1,1,0,0,65.41371364
998,10,1,1,0,1,69.33737409
1022,9,1,0,0,1,76.15434122
984,10,1,1,0,0,66.77105478
96,4,0,1,0,0,13.89431888
1001,12,1,1,0,0,66.98983717
979,9,1,1,0,0,68.74939281
97,5,0,0,0,0,15.00226034
1001,12,1,1,0,0,67.41303037
94,4,0,0,0,0,16.29352883
968,15,1,1,0,1,61.98232246
976,12,1,1,0,0,64.82801192
1000,13,1,1,1,1,70.1276764
981,10,1,0,0,1,69.85168854
1029,9,1,1,0,0,73.58655767
96,4,0,1,0,0,14.34331588
1015,9,1,1,0,0,72.01932329
1012,14,1,1,0,1,66.36383749
1010,13,1,1,0,0,68.08165724
1014,9,1,1,0,0,71.19250357
98,1,0,1,1,1,21.18763047
97,2,0,1,0,1,17.22237547
1001,11,1,1,0,0,68.48483645
1009,9,1,1,1,0,73.4267379
101,1,0,0,0,0,19.61102109
93,3,0,0,0,1,18.1475686
109,2,0,1,0,1,18.09569975
1013,10,1,1,0,1,71.99306076
100,3,0,1,0,0,15.63674202
1000,11,1,1,0,0,66.95671794
104,4,0,1,1,1,18.69640211
1012,7,1,0,1,0,98.29062944
974,8,1,1,0,1,68.82044446
981,14,1,0,0,1,65.67910386
971,13,1,1,0,1,63.66979234
102,4,0,1,0,0,14.07292627
106,2,0,1,0,1,17.39504644
1015,12,1,0,0,0,71.26382726
88,2,0,0,1,1,23.60136478
1011,9,1,0,0,0,72.85520039
102,3,0,1,0,0,15.02028594
1001,5,1,0,0,0,76.45419369
99,3,0,0,1,0,22.87560642
979,10,1,0,0,0,68.22706698
1012,14,1,0,0,1,69.25024567
988,13,1,1,0,0,64.6672389
1000,9,1,1,0,1,70.32227691
978,10,1,1,1,0,69.57119496
1008,9,1,1,0,0,70.16684243
961,13,1,1,1,0,64.89282189
1035,8,1,1,0,0,74.51034254
959,13,1,1,0,0,62.13908319
1019,12,1,1,0,0,69.35845164
1003,6,1,1,0,0,74.12036827
1004,9,1,0,0,0,73.06354769
99,3,0,1,1,0,18.06650885
1049,12,1,1,0,0,71.93918183
99,2,0,1,0,0,16.43577609
996,14,1,1,0,0,63.60498334
968,11,1,0,0,0,66.64210177
979,10,1,1,0,0,67.4273994
983,10,1,1,0,0,67.13216768
1026,10,1,1,1,1,75.41599126
